individual,species,dry_mass_inv_prepollination_all,dry_mass_inv_postpollination_all,N_inv_prepollination_all,N_inv_postpollination_all,P_inv_prepollination_all,P_inv_postpollination_all,N_inv_propagule,P_inv_propagule,seed_count2,N_inv_per_packaging_dispersal_success,N_inv_per_prepollination_success,N_inv_per_propagule,scaled_N_content_per_packaging_dispersal_success,scaled_N_content_per_prepollination_success,scaled_N_content_per_propagule,P_inv_per_packaging_dispersal_success,P_inv_per_prepollination_success,P_inv_per_propagule,scaled_P_content_per_packaging_dispersal_success,scaled_P_content_per_prepollination_success,scaled_P_content_per_propagule,N_content_prepollination_all,N_content_postpollination_all,P_content_prepollination_all,P_content_postpollination_all
GRBU_406,GRBU,432.69352984524687,0,5.677090774355195,0,0.12522075214809136,0,0,0,0,0.651778215,0.057156828813559324,2.028417,0.005471216031976652,0.011404690385200717,0.03309,0.018013797783666664,0.0018103486172881358,0.2283429291,1.512130613797556e-4,3.6122482471507325e-4,0.0037250070000000002,0.013120350508558818,0,2.8939825421673545e-4,0
GRBU_407,GRBU,2215.4778096919217,431.7728273635543,29.5894129290135,4.592725316364636,0.7634382622633062,0.3132602728549578,4.056834,0.4566858582,2,0.651778215,0.057156828813559324,2.028417,0.005471216031976652,0.011404690385200717,0.03309,0.018013797783666664,0.0018103486172881358,0.2283429291,1.512130613797556e-4,3.6122482471507325e-4,0.0037250070000000002,0.013355770389380755,0.0020730179721381585,3.445930529854722e-4,1.4139625839832667e-4
GRBU_408,GRBU,1265.2995408636973,474.69694927185606,16.728709759118015,7.920435006026088,0.39944138379840793,0.6537488599613477,0,0,0,0.651778215,0.057156828813559324,2.028417,0.005471216031976652,0.011404690385200717,0.03309,0.018013797783666664,0.0018103486172881358,0.2283429291,1.512130613797556e-4,3.6122482471507325e-4,0.0037250070000000002,0.013221145838477857,0.006259731194259009,3.1568918734116354e-4,5.16675173623391e-4
GRBU_801,GRBU,960.3246533168581,67.30166263272704,14.215823273545285,1.0980938799708082,0.6950030380684582,0.09150499271627016,0,0,0,0.651778215,0.057156828813559324,2.028417,0.005471216031976652,0.011404690385200717,0.03309,0.018013797783666664,0.0018103486172881358,0.2283429291,1.512130613797556e-4,3.6122482471507325e-4,0.0037250070000000002,0.014803143108370028,0.0011434610953474015,7.237167510674567e-4,9.528547705218413e-5
GRBU_802,GRBU,3060.7265460135327,534.1502556872584,40.405830646093705,5.024189394316686,0.9424112510024795,0.29358984457554266,7.074521672727273,0.79639295112,4,0.651778215,0.057156828813559324,2.028417,0.005471216031976652,0.011404690385200717,0.03309,0.018013797783666664,0.0018103486172881358,0.2283429291,1.512130613797556e-4,3.6122482471507325e-4,0.0037250070000000002,0.013201385369993473,0.001641502211577993,3.079044262317163e-4,9.592161866205625e-5
GRBU_803,GRBU,2131.6958235075367,688.7654552401747,28.801793069842184,4.646447125485808,0.8009870997467823,0.18119448547953274,7.074521672727273,0.79639295112,4,0.651778215,0.057156828813559324,2.028417,0.005471216031976652,0.011404690385200717,0.03309,0.018013797783666664,0.0018103486172881358,0.2283429291,1.512130613797556e-4,3.6122482471507325e-4,0.0037250070000000002,0.013511211474088791,0.002179695186455095,3.757511230794745e-4,8.500015972325336e-5
GRBU_804,GRBU,2475.1061600151834,883.9756604650642,33.02404152231222,7.1429479065123065,0.9507520172357357,0.3904076657034754,11.97346609090909,1.3478768510999999,7,0.651778215,0.057156828813559324,2.028417,0.005471216031976652,0.011404690385200717,0.03309,0.018013797783666664,0.0018103486172881358,0.2283429291,1.512130613797556e-4,3.6122482471507325e-4,0.0037250070000000002,0.013342474781812847,0.0028859157727878985,3.8412575290504037e-4,1.5773370532966573e-4
GRBU_805,GRBU,3735.5248012066218,872.2566448326055,50.654188665117,5.420065149017467,1.558930809914028,0.20399224401544686,10.61178250909091,1.19458942668,6,0.651778215,0.057156828813559324,2.028417,0.005471216031976652,0.011404690385200717,0.03309,0.018013797783666664,0.0018103486172881358,0.2283429291,1.512130613797556e-4,3.6122482471507325e-4,0.0037250070000000002,0.013560126450975525,0.0014509514559418043,4.173257822864604e-4,5.460872430817613e-5
GRBU_806,GRBU,3335.1455380777074,1344.9392293151,44.80480275261082,9.528787929398128,1.3121122022876952,0.4447127652532128,10.888535236363637,1.22574403068,6,0.651778215,0.057156828813559324,2.028417,0.005471216031976652,0.011404690385200717,0.03309,0.018013797783666664,0.0018103486172881358,0.2283429291,1.512130613797556e-4,3.6122482471507325e-4,0.0037250070000000002,0.013434137203630148,0.002857083092958599,3.9341977353227084e-4,1.333413370348851e-4
GRBU_807,GRBU,1115.4234905176781,176.52315954701024,15.712716644713414,2.994179066402764,0.5871697489307506,0.2522277020705453,0,0,0,0.651778215,0.057156828813559324,2.028417,0.005471216031976652,0.011404690385200717,0.03309,0.018013797783666664,0.0018103486172881358,0.2283429291,1.512130613797556e-4,3.6122482471507325e-4,0.0037250070000000002,0.01408677222444096,0.0026843428454363448,5.264097035093279e-4,2.2612729982357115e-4
GRBU_904,GRBU,2973.067063291458,203.5571666666667,39.19824882263423,1.1271763300000002,0.896013927679507,0.03231844316733333,3.517467,0.39596824410000003,2,0.651778215,0.057156828813559324,2.028417,0.005471216031976652,0.011404690385200717,0.03309,0.018013797783666664,0.0018103486172881358,0.2283429291,1.512130613797556e-4,3.6122482471507325e-4,0.0037250070000000002,0.013184448244244504,3.791291302901565e-4,3.0137696479928626e-4,1.0870405032691678e-5
GRBU_905,GRBU,1533.235361272289,586.0706315789474,20.762941724706508,3.9673447142105265,0.5976872104547496,0.16304763998436841,8.843152090909092,0.9954911889,5,0.651778215,0.057156828813559324,2.028417,0.005471216031976652,0.011404690385200717,0.03309,0.018013797783666664,0.0018103486172881358,0.2283429291,1.512130613797556e-4,3.6122482471507325e-4,0.0037250070000000002,0.013541914209099167,0.0025875640586050645,3.898209143564134e-4,1.063422120978676e-4
GRBU_906,GRBU,716.6942068372075,263.8546437409025,9.671399964392076,2.3707775764683405,0.28076242955662256,0.09146111396375255,1.7686304181818182,0.19909823778,1,0.651778215,0.057156828813559324,2.028417,0.005471216031976652,0.011404690385200717,0.03309,0.018013797783666664,0.0018103486172881358,0.2283429291,1.512130613797556e-4,3.6122482471507325e-4,0.0037250070000000002,0.013494458127507752,0.0033079346168160776,3.917464755235505e-4,1.2761525500167375e-4
GRBU_907,GRBU,6053.703580772681,2021.9168058953992,80.31905128319366,19.38432710132666,2.044772775294129,1.2111546587647677,17.686304181818183,1.9909823778,10,0.651778215,0.057156828813559324,2.028417,0.005471216031976652,0.011404690385200717,0.03309,0.018013797783666664,0.0018103486172881358,0.2283429291,1.512130613797556e-4,3.6122482471507325e-4,0.0037250070000000002,0.013267754228716616,0.0032020608281670263,3.377721997800789e-4,2.000683784074837e-4
GRSP_002,GRSP,971.6917382868928,1294.7167459740263,13.493206478546222,10.278978138952404,0.6420506436996095,0.4989968898189623,10.899142432432434,0.9846013675945946,10,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.013886303594939428,0.01057843525259811,6.607554828361045e-4,5.135341489047765e-4
GRSP_003,GRSP,918.4184431875088,832.67001371502,14.918461616500524,6.3154169831870135,0.8319844808410392,0.29599701844239185,6.539485459459461,0.5907608205567568,6,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.01624364332746168,0.006876404791337174,9.058882549804993e-4,3.2228993291455454e-4
GRSP_005,GRSP,309.1813017416988,76.90396216518917,5.4389395040114,1.1216845806799651,0.33115064761566765,0.07360435094177362,0,0,0,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.01759142442758484,0.0036279185525166747,0.0010710565152233004,2.3806210313217886e-4
GRSP_006,GRSP,952.6203592649235,1120.7278477834325,13.700235559551377,7.785016484040211,0.6828911500515029,0.3364233436316703,10.01948772972973,0.9051355537783783,9,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.014381632122709383,0.008172212999990271,7.168555064038801e-4,3.531557355033508e-4
GRSP_007,GRSP,555.8180681003294,237.23626933083807,8.401332970704667,2.5665151017697427,0.4367123701529191,0.14945202493607002,0,0,0,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.015115257047002227,0.004617545288769683,7.857110000858936e-4,2.688865898995799e-4
GRSP_009,GRSP,1541.1264624652895,1990.5694270025506,24.528043444529466,16.32679611747028,1.3204753997211907,0.8119387050533451,16.34871364864865,1.476902051391892,15,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.015915659124620285,0.010594066428106647,8.568248173539694e-4,5.268475526366041e-4
GRSP_102,GRSP,21.8,0,0.448426,0,0.027754670000000002,0,0,0,0,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.020569999999999998,0,0.00127315,0
GRSP_104,GRSP,19.457391304347826,0,0.4002385391304347,0,0.024772177739130437,0,0,0,0,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.020569999999999998,0,0.00127315,0
GRSP_105,GRSP,96.87710144927536,0,1.992761976811594,0,0.12333908171014493,0,0,0,0,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.020569999999999998,0,0.00127315,0
GRSP_106,GRSP,31.062028985507247,0,0.6389459362318839,0,0.03954662220289855,0,0,0,0,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.020569999999999995,0,0.0012731499999999998,0
GRSP_107,GRSP,24.321739130434786,0,0.5002981739130434,0,0.030965222173913048,0,0,0,0,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.020569999999999995,0,0.00127315,0
GRSP_112,GRSP,29.485945411045556,0,0.5061088574048326,0,0.032452020030484634,0,0,0,0,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.017164410038392124,0,0.001100592827467149,0
GRSP_114,GRSP,41.817821397951356,0,0.8099840663056721,0,0.05069635362800777,0,0,0,0,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.019369351133757366,0,0.001212314557125431,0
GRSP_116,GRSP,802.1940236870882,0,13.908521598287022,0,0.8200393863355515,0,0,0,0,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.017338101740474093,0,0.0010222456938365626,0
GRSP_151,GRSP,17.3,0,0.311957,0,0.0198009318,0,0,0,0,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.018032196531791906,0,0.0011445625317919076,0
GRSP_152,GRSP,657.4143378752544,106.62142857142855,10.852678002971386,1.579063357142857,0.6198000402693116,0.10290876380714283,0,0,0,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.016508124903461874,0.0024019302077383153,9.427844885045993e-4,1.56535624306189e-4
GRSP_153,GRSP,1110.1521542807354,0,18.13038630739554,0,1.0129080573240794,0,0,0,0,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.016331442710339258,0,9.124047126498077e-4,0
GRSP_155,GRSP,101,0,2.0268059999999997,0,0.1260159988,0,0,0,0,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.02006738613861386,0,0.0012476831564356436,0
GRSP_156,GRSP,1158.6951249443414,38.771428571428565,18.45797822345768,0.5742048571428571,1.0155580468014025,0.03742136865714285,0,0,0,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.015929969692713018,4.955616406606002e-4,8.764670058055051e-4,3.229613023437931e-5
GRSP_157,GRSP,797.4141135810131,46.7,13.382423376624539,0.6916270000000001,0.7798357833938754,0.0450738593,0,0,0,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.016782275543791154,8.673372946636897e-4,9.779558326247861e-4,5.652503326983155e-5
GRSP_402,GRSP,151.20139946694863,0,2.6373758401068437,0,0.15265545333662608,0,0,0,0,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.017442800459550985,0,0.0010096166693880058,0
GRSP_403,GRSP,313.17830478039974,233.43393997549913,5.455440417814714,2.546335253064169,0.3107325802234411,0.1494145332378893,1.0899142432432434,0.09846013675945946,1,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.017419598786193258,0.00813062467673058,9.921906322384827e-4,4.770909445424663e-4
GRSP_404,GRSP,277.53200321726626,243.2493515122265,4.02351758991526,1.8691670854231017,0.20466046687336303,0.08911462905912129,2.1798284864864867,0.19692027351891891,2,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.014497490535408431,0.006734960522588171,7.37430150400148e-4,3.21096767313562e-4
GRSP_405,GRSP,4.864347826086957,0,0.10005963478260868,0,0.006193044434782609,0,0,0,0,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.020569999999999998,0,0.00127315,0
GRSP_406,GRSP,68.38943181873486,0,1.2820781112156059,0,0.07757428003020199,0,0,0,0,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.018746728509365807,0,0.0011343021570322652,0
GRSP_407,GRSP,177.21913230231746,0,3.394354952207733,0,0.21290650986672544,0,0,0,0,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.019153433989380533,0,0.0012013742935132366,0
GRSP_408,GRSP,9.6,0,0.19747199999999998,0,0.01222224,0,0,0,0,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.020569999999999998,0,0.00127315,0
GRSP_801,GRSP,280.863895614408,165.1293042851097,4.064091451995129,2.422315284975988,0.20735106234710637,0.1585419878533614,0,0,0,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.014469967537495926,0.008624516439455544,7.382617188781507e-4,5.644797723343561e-4
GRSP_802,GRSP,1472.7199483953784,841.1276816795859,23.22297051685569,6.292183803355763,1.2663508011290048,0.29125079857882635,7.65823672972973,0.6918260224783783,7,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.01576876210725507,0.004272491732193548,8.598721043391679e-4,1.9776387146528608e-4
GRSP_803,GRSP,1009.0696231589861,137.68946916882436,18.020733187371672,0.8365881231910502,1.088944023673569,0.03130049230632363,1.0899142432432434,0.09846013675945946,1,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.017858760955419602,8.290687817675389e-4,0.0010791564810607704,3.101916021248815e-5
GRSP_804,GRSP,929.1712897358776,440.09185655586526,14.118486475824954,4.502814348533211,0.7491779471928429,0.25707326674962644,2.1798284864864867,0.19692027351891891,2,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.015194708049834617,0.004846054111092006,8.062861557052641e-4,2.7666940378958657e-4
GRSP_805,GRSP,1862.3072624415693,121.04980239535435,26.901318843098124,0.7645716453954721,1.3514166987288303,0.030098010147272043,1.0899142432432434,0.09846013675945946,1,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.01444515595553726,4.1055075111133055e-4,7.256679528581453e-4,1.61616779112015e-5
GRSP_806,GRSP,1340.6905416537431,786.8296265684942,20.503208525449104,4.657050870801957,1.0914360454578393,0.1674675063524096,6.539485459459461,0.5907608205567568,6,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.015293020938417582,0.003473621037899976,8.14084989449953e-4,1.2491138047847957e-4
GRSP_807,GRSP,3197.7429786532266,1019.3621345474993,50.20653117176483,6.9475348028650235,2.7236626616756467,0.2950943477957669,7.629399702702704,0.6892209573162162,7,0.2322724833277027,0.043177249441833133,1.0899142432432434,0.0049590756349212305,0.01159517336587722,0.04639000000000001,0.006488172670820946,0.0014797735042068154,0.09846013675945946,1.296625375160676e-4,3.578219079563885e-4,0.004190757,0.015700614935885183,0.002172637028442815,8.51745334086467e-4,9.228207200068654e-5
HATE_001,HATE,135.59075296164997,0,1.59249752504841,0,0.083862431841962,0,0,0,0,0.6822562610377357,0.12000232151800323,0.9898007791304348,0.0036919999999999995,0.01495133883223216,0.07812000000000001,0.027108044408632074,0.006027259282344459,0.2718462372657391,1.46694e-4,7.509487701579918e-4,0.021455456999999997,0.01174488296778488,0,6.184966895617238e-4,0
HATE_002,HATE,10927.17927177273,0,147.97749573940044,0,8.668688758792436,0,0,0,0,0.6822562610377357,0.12000232151800323,0.9898007791304348,0.0036919999999999995,0.01495133883223216,0.07812000000000001,0.027108044408632074,0.006027259282344459,0.2718462372657391,1.46694e-4,7.509487701579918e-4,0.021455456999999997,0.013542149539145785,0,7.933144083382558e-4,0
HATE_003,HATE,4734.697872233463,0,62.995620651480785,0,3.6469330036867733,0,0,0,0,0.6822562610377357,0.12000232151800323,0.9898007791304348,0.0036919999999999995,0.01495133883223216,0.07812000000000001,0.027108044408632074,0.006027259282344459,0.2718462372657391,1.46694e-4,7.509487701579918e-4,0.021455456999999997,0.013305098308577889,0,7.702567517716676e-4,0
HATE_004,HATE,10822.746411553937,135,146.77565008888539,6.6217500000000005,8.60362013770789,0.1286847,0,0,0,0.6822562610377357,0.12000232151800323,0.9898007791304348,0.0036919999999999995,0.01495133883223216,0.07812000000000001,0.027108044408632074,0.006027259282344459,0.2718462372657391,1.46694e-4,7.509487701579918e-4,0.021455456999999997,0.013561774849699287,6.11836381284041e-4,7.949571957560611e-4,1.1890207448880193e-5
HATE_005,HATE,6667.459942660361,337.32,90.57888419645677,16.545546,5.279587512578664,0.3215401704,0,0,0,0.6822562610377357,0.12000232151800323,0.9898007791304348,0.0036919999999999995,0.01495133883223216,0.07812000000000001,0.027108044408632074,0.006027259282344459,0.2718462372657391,1.46694e-4,7.509487701579918e-4,0.021455456999999997,0.013585216105597658,0.0024815366184859624,7.918439042727977e-4,4.8225287165610376e-5
HATE_006,HATE,11873.357427812987,965.8542210540357,161.23636527017473,13.847761148172154,9.416271022863805,0.32450968281444875,1.9796015582608697,0.5436924745314782,2,0.6822562610377357,0.12000232151800323,0.9898007791304348,0.0036919999999999995,0.01495133883223216,0.07812000000000001,0.027108044408632074,0.006027259282344459,0.2718462372657391,1.46694e-4,7.509487701579918e-4,0.021455456999999997,0.013579677547016595,0.0011662885777980695,7.930588361474295e-4,2.7330911647138193e-5
HATE_007,HATE,1464.8883939991822,0,19.494434517178632,0,1.1287244285283788,0,0,0,0,0.6822562610377357,0.12000232151800323,0.9898007791304348,0.0036919999999999995,0.01495133883223216,0.07812000000000001,0.027108044408632074,0.006027259282344459,0.2718462372657391,1.46694e-4,7.509487701579918e-4,0.021455456999999997,0.013307795049122027,0,7.705190601223433e-4,0
HATE_401,HATE,45.76869875222816,0,0.45645123265597143,0,0.02041961341090909,0,0,0,0,0.6822562610377357,0.12000232151800323,0.9898007791304348,0.0036919999999999995,0.01495133883223216,0.07812000000000001,0.027108044408632074,0.006027259282344459,0.2718462372657391,1.46694e-4,7.509487701579918e-4,0.021455456999999997,0.009973,0,4.4614800000000005e-4,0
HATE_402,HATE,361.7197147950089,0,3.6074307156506236,0,0.16138052731636363,0,0,0,0,0.6822562610377357,0.12000232151800323,0.9898007791304348,0.0036919999999999995,0.01495133883223216,0.07812000000000001,0.027108044408632074,0.006027259282344459,0.2718462372657391,1.46694e-4,7.509487701579918e-4,0.021455456999999997,0.009973,0,4.46148e-4,0
HATE_404,HATE,990.3535806755776,0,12.733099590178197,0,0.7151739171114506,0,0,0,0,0.6822562610377357,0.12000232151800323,0.9898007791304348,0.0036919999999999995,0.01495133883223216,0.07812000000000001,0.027108044408632074,0.006027259282344459,0.2718462372657391,1.46694e-4,7.509487701579918e-4,0.021455456999999997,0.012857124807376585,0,7.22139982190592e-4,0
HATE_406,HATE,560.6074132658003,0,6.471857866960034,0,0.3357998010423455,0,0,0,0,0.6822562610377357,0.12000232151800323,0.9898007791304348,0.0036919999999999995,0.01495133883223216,0.07812000000000001,0.027108044408632074,0.006027259282344459,0.2718462372657391,1.46694e-4,7.509487701579918e-4,0.021455456999999997,0.011544367259181315,0,5.989927944158902e-4,0
HATE_407,HATE,565.6973339244968,0,6.265394920832131,0,0.31700508028512603,0,0,0,0,0.6822562610377357,0.12000232151800323,0.9898007791304348,0.0036919999999999995,0.01495133883223216,0.07812000000000001,0.027108044408632074,0.006027259282344459,0.2718462372657391,1.46694e-4,7.509487701579918e-4,0.021455456999999997,0.01107552492313561,0,5.603793075811747e-4,0
HATE_801,HATE,3228.831868559901,661.6826021505376,43.572425290218625,3.776273008817204,2.536525297672994,0.12077345390193549,0.9898007791304348,0.2718462372657391,1,0.6822562610377357,0.12000232151800323,0.9898007791304348,0.0036919999999999995,0.01495133883223216,0.07812000000000001,0.027108044408632074,0.006027259282344459,0.2718462372657391,1.46694e-4,7.509487701579918e-4,0.021455456999999997,0.013494795351376553,0.0011695477381736413,7.855860574134867e-4,3.740468962721244e-5
HATE_802,HATE,4840.924889705417,1342.2020465611686,65.01517928788368,15.543927792032868,3.7733172779168607,0.38517101815501825,0.9898007791304348,0.2718462372657391,1,0.6822562610377357,0.12000232151800323,0.9898007791304348,0.0036919999999999995,0.01495133883223216,0.07812000000000001,0.027108044408632074,0.006027259282344459,0.2718462372657391,1.46694e-4,7.509487701579918e-4,0.021455456999999997,0.013430321843279008,0.003210941740717394,7.794620581577495e-4,7.95655844555888e-5
HATE_803,HATE,4615.689853459222,214.22,62.04883518762867,0.7909002399999999,3.6143098524124104,0.03142478868,1.9796015582608697,0.5436924745314782,2,0.6822562610377357,0.12000232151800323,0.9898007791304348,0.0036919999999999995,0.01495133883223216,0.07812000000000001,0.027108044408632074,0.006027259282344459,0.2718462372657391,1.46694e-4,7.509487701579918e-4,0.021455456999999997,0.013443025237305808,1.7135038642322577e-4,7.830486811638073e-4,6.808253950695743e-6
HATE_804,HATE,4107.280574751361,10108.343040450589,57.52533048252933,134.64762328965693,3.207366601628665,3.2134487482183105,3.9592031165217394,1.0873849490629564,4,0.6822562610377357,0.12000232151800323,0.9898007791304348,0.0036919999999999995,0.01495133883223216,0.07812000000000001,0.027108044408632074,0.006027259282344459,0.2718462372657391,1.46694e-4,7.509487701579918e-4,0.021455456999999997,0.014005697793365794,0.03278266990508872,7.808978576592194e-4,7.82378678479456e-4
HATE_805,HATE,8557.861150543398,0,115.77933571754014,0,6.778131857945489,0,0,0,0,0.6822562610377357,0.12000232151800323,0.9898007791304348,0.0036919999999999995,0.01495133883223216,0.07812000000000001,0.027108044408632074,0.006027259282344459,0.2718462372657391,1.46694e-4,7.509487701579918e-4,0.021455456999999997,0.01352900376400574,0,7.920357363492744e-4,0
HATE_806,HATE,7860.959515929208,750.469837492392,102.82252319472897,3.2831571344735235,5.877194672117142,0.11920098071581862,1.9796015582608697,0.5436924745314782,2,0.6822562610377357,0.12000232151800323,0.9898007791304348,0.0036919999999999995,0.01495133883223216,0.07812000000000001,0.027108044408632074,0.006027259282344459,0.2718462372657391,1.46694e-4,7.509487701579918e-4,0.021455456999999997,0.01308014918361716,4.1765348464403544e-4,7.47643421926773e-4,1.5163668057859019e-5
