species,replicate,individual,site,age,age_exact,date,start_end,census,interval,year,year_div,segment,node_below,node_above,stem_weight,leaf_weight,root_weight,diameter_1,diameter_2,diameter_3,total_stem_weight,total_leaf_weight,total_plant_weight,height,notes
BAER,309,BAER_309,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,3.25,3.23,,,,,227,
BAER,309,BAER_309,Wilunga2012,1.4,1.35,27-Jun-13,start,19,0.25,2013,2013,1,0,1,,,,1.29,1.29,1.25,,,,41,
BAER,309,BAER_309,Wilunga2012,1.4,1.35,6-Aug-14,end,30,,2014,2014,1,0,1,310.3,64.7,,4.35,4.7,4.39,,,,278,
BAER,309,BAER_309,Wilunga2012,1.4,1.35,6-Aug-14,end,30,,2014,2014,2,1,2,479.6,1277.5,,2.99,,,,,,,
BAER,309,BAER_309,Wilunga2012,1.4,1.35,6-Aug-14,end,30,,2014,2014,3,2,3,279,948.1,,2.12,,,,,,,
BAER,310,BAER_310,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,2.86,2.64,,,,,182,
BAER,310,BAER_310,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,3.51,3.51,,,,,250,
BAER,311,BAER_311,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,3.2,3.29,,,,,148,
BAER,311,BAER_311,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,3.85,3.85,,,,,205,
BAER,311,BAER_311,Wilunga2012,1.4,1.35,27-Jun-13,start,19,0.25,2013,2013,1,0,1,,,,2,1.96,1.94,,,,106,
BAER,311,BAER_311,Wilunga2012,1.4,1.35,7-Aug-14,end,30,,2014,2014,1,0,1,1148,1872.3,,5.06,5.04,5.05,,,,310,
BAER,311,BAER_311,Wilunga2012,1.4,1.35,7-Aug-14,end,30,,2014,2014,2,1,2,304.9,1017.1,,1.87,,,,,,,
BAER,311,BAER_311,Wilunga2012,1.4,1.35,7-Aug-14,end,30,,2014,2014,3,2,3,24.5,124.3,,0.76,,,,,,,
BAER,312,BAER_312,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,2.43,2.55,,,,,133,
BAER,312,BAER_312,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,3.03,2.91,,,,,183,
BAER,313,BAER_313,Wilunga2012,0.5,0.5,3-Oct-13,mid01,21,0.33,2013,2013.2,,,,,,,2.35,2.25,,,,,108,
BAER,313,BAER_313,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,2.52,2.54,,,,,180,
BAER,314,BAER_314,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,2.25,2.08,,,,,121,
BAER,314,BAER_314,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,3.82,3.93,,,,,178,
BAER,315,BAER_315,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,1.51,1.47,,,,,105,
BAER,315,BAER_315,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,3.27,3.16,,,,,228,
BAER,315,BAER_315,Wilunga2012,1.4,1.35,27-Jun-13,start,19,0.25,2013,2013,1,0,1,,,,1.94,1.97,1.92,,,,100,
BAER,315,BAER_315,Wilunga2012,1.4,1.35,6-Aug-14,end,30,,2014,2014,1,0,1,1299.9,2248,,5,5.17,5.05,,,,357,
BAER,315,BAER_315,Wilunga2012,1.4,1.35,6-Aug-14,end,30,,2014,2014,2,1,2,759.9,2471,,2.77,,,,,,,
BAER,315,BAER_315,Wilunga2012,1.4,1.35,6-Aug-14,end,30,,2014,2014,3,2,3,70,299.5,,1.01,,,,,,,
BAER,401,BAER_401,Basin2007,5,5,20-Apr-12,start,2,1,2012,2012,1,0,1,,,,4.84,4.94,4.69,,,,460,
BAER,401,BAER_401,Basin2007,5,5,3-May-13,end,17,,2013,2013,1,0,1,5438.5,4901.3,1604.5,7.04,7.18,7.05,7261.6,8615.1,15876.7,510,
BAER,401,BAER_401,Basin2007,5,5,20-Apr-12,start,2,1,2012,2012,2,1,2,,,,2.98,,,,,,,
BAER,401,BAER_401,Basin2007,5,5,3-May-13,end,17,,2013,2013,2,1,2,1666.7,3151.1,,3.65,,,1823.1,3713.8,5536.9,,
BAER,401,BAER_401,Basin2007,5,5,20-Apr-12,start,2,1,2012,2012,3,2,3,,,,2.83,,,,,,,
BAER,401,BAER_401,Basin2007,5,5,3-May-13,end,17,,2013,2013,3,2,3,156.4,562.7,,1.83,,,156.4,562.7,719.1,,
BAER,402,BAER_402,Basin2007,5,5,20-Apr-12,start,2,1,2012,2012,1,0,1,,,,6.19,6.12,6.1,,,,450,
BAER,402,BAER_402,Basin2007,5,5,3-May-13,end,17,,2013,2013,1,0,1,10716.1,6831.5,2178.3,8.29,8.19,8.12,13247,11675.1,24922.1,540,
BAER,402,BAER_402,Basin2007,5,5,20-Apr-12,start,2,1,2012,2012,2,1,2,,,,2.73,,,,,,,
BAER,402,BAER_402,Basin2007,5,5,3-May-13,end,17,,2013,2013,2,1,2,2392.9,4198.4,,3.98,,,2530.9,4843.6,7374.5,,
BAER,402,BAER_402,Basin2007,5,5,20-Apr-12,start,2,1,2012,2012,3,2,3,,,,0.93,,,,,,,
BAER,402,BAER_402,Basin2007,5,5,3-May-13,end,17,,2013,2013,3,2,3,138,645.2,,1.5,,,138,645.2,783.2,,
BAER,402,BAER_402,Basin2007,5,5,3-May-13,end,17,,2013,2013,shed,,,169.9,77.1,,,,,,,,,
BAER,403,BAER_403,Basin2007,5,5,26-Apr-12,start,2,1,2012,2012,1,0,1,,,,4.2,4.2,4.16,,,,455,
BAER,403,BAER_403,Basin2007,5,5,2-May-13,end,17,,2013,2013,1,0,1,4121.9,571.5,1246.4,7.04,7.18,7.05,7412.1,7830.3,15242.4,565,
BAER,403,BAER_403,Basin2007,5,5,26-Apr-12,start,2,1,2012,2012,2,1,2,,,,2.98,,,,,,,
BAER,403,BAER_403,Basin2007,5,5,2-May-13,end,17,,2013,2013,2,1,2,2790.6,5431.6,,4.21,,,3290.2,7258.8,10549,,
BAER,403,BAER_403,Basin2007,5,5,26-Apr-12,start,2,1,2012,2012,3,2,3,,,,1.16,,,,,,,
BAER,403,BAER_403,Basin2007,5,5,2-May-13,end,17,,2013,2013,3,2,3,499.6,1827.2,,2.26,,,499.6,1827.2,2326.8,,
BAER,404,BAER_404,Basin2007,5,5,26-Apr-12,start,2,1,2012,2012,1,0,1,,,,5.44,5.27,5.34,,,,490,
BAER,404,BAER_404,Basin2007,5,5,7-May-13,end,17,,2013,2013,1,0,1,11070,8707.9,,8.75,9.09,8.96,13614.7,13090.6,26705.3,530,
BAER,404,BAER_404,Basin2007,5,5,26-Apr-12,start,2,1,2012,2012,2,1,2,,,,2.61,,,,,,,
BAER,404,BAER_404,Basin2007,5,5,7-May-13,end,17,,2013,2013,2,1,2,2274,3435.7,,3.64,,,2544.7,4382.7,6927.4,,
BAER,404,BAER_404,Basin2007,5,5,26-Apr-12,start,2,1,2012,2012,3,2,3,,,,1.55,,,,,,,
BAER,404,BAER_404,Basin2007,5,5,7-May-13,end,17,,2013,2013,3,2,3,270.7,947,,1.88,,,270.7,947,1217.7,,
BAER,404,BAER_404,Basin2007,5,5,7-May-13,end,17,,2013,2013,shed,,,66.4,,,,,,,,,,
BAER,405,BAER_405,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,1,0,1,,,,4.07,4.16,4.13,,,,535,
BAER,405,BAER_405,Basin2007,5,5,7-May-13,end,17,,2013,2013,1,0,1,4138,2340.8,,6.3,6.15,6.12,7659,8793.5,16452.5,660,
BAER,405,BAER_405,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,2,1,2,,,,3.07,,,,,,,
BAER,405,BAER_405,Basin2007,5,5,7-May-13,end,17,,2013,2013,2,1,2,2698.8,4378.1,,4.41,,,3521,6452.7,9973.7,,
BAER,405,BAER_405,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,3,2,3,,,,1.74,,,,,,,
BAER,405,BAER_405,Basin2007,5,5,7-May-13,end,17,,2013,2013,3,2,3,822.2,2074.6,,2.93,,,822.2,2074.6,2896.8,,
BAER,406,BAER_406,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,1,0,1,,,,4.96,4.82,4.88,,,,420,
BAER,406,BAER_406,Basin2007,5,5,7-May-13,end,17,,2013,2013,1,0,1,4093.7,2784,,6.46,6.37,6.51,6752.5,8647.3,15399.8,535,
BAER,406,BAER_406,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,2,1,2,,,,2.56,,,,,,,
BAER,406,BAER_406,Basin2007,5,5,7-May-13,end,17,,2013,2013,2,1,2,2371.2,4813,,4.17,,,2658.8,5863.3,8522.1,,
BAER,406,BAER_406,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,3,2,3,,,,1.14,,,,,,,
BAER,406,BAER_406,Basin2007,5,5,7-May-13,end,17,,2013,2013,3,2,3,287.6,1050.3,,1.79,,,287.6,1050.3,1337.9,,
BAER,407,BAER_407,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,1,0,1,,,,3.86,3.96,3.86,,,,405,
BAER,407,BAER_407,Basin2007,5,5,7-May-13,end,17,,2013,2013,1,0,1,2296.7,1732.5,,4.7,4.8,4.79,3816.1,3949.8,7765.9,470,
BAER,407,BAER_407,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,2,1,2,,,,2.67,,,,,,,
BAER,407,BAER_407,Basin2007,5,5,7-May-13,end,17,,2013,2013,2,1,2,1151.5,1244.5,,3.17,,,1519.4,2217.3,3736.7,,
BAER,407,BAER_407,Basin2007,5,5,27-Apr-12,start,2,1,2012,2012,3,2,3,,,,0.95,,,,,,,
BAER,407,BAER_407,Basin2007,5,5,7-May-13,end,17,,2013,2013,3,2,3,367.9,972.8,,1.66,,,367.9,972.8,1340.7,,
BAER,407,BAER_407,Basin2007,5,5,7-May-13,end,17,,2013,2013,shed,,,205.9,,,,,,,,,,
BAER,801,BAER_801,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,1,0,1,,,,19.68,19.51,19.41,,,,1030,
BAER,801,BAER_801,Waratah2003,9,9,28-May-13,end,17,,2013,2013,1,0,1,196370,110310,,35.12,35.2,36.61,326844.7,236638.7,563483.4,1080,
BAER,801,BAER_801,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,2,1,2,,,,12.185,,,,,,,
BAER,801,BAER_801,Waratah2003,9,9,28-May-13,end,17,,2013,2013,2,1,2,93800,81920,,14.68,14.48,14.36,130474.7,126328.7,256803.4,,
BAER,801,BAER_801,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,3,2,3,,,,6.28,,,,,,,
BAER,801,BAER_801,Waratah2003,9,9,28-May-13,end,17,,2013,2013,3,2,3,31700,36260,,9.63,,,36674.7,44408.7,81083.4,,
BAER,801,BAER_801,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,4,3,4,,,,3.22,,,,,,,
BAER,801,BAER_801,Waratah2003,9,9,28-May-13,end,17,,2013,2013,4,3,4,3860,5208.4,,5.43,,,4974.7,8148.7,13123.4,,
BAER,801,BAER_801,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,5,4,5,,,,1.93,,,,,,,
BAER,801,BAER_801,Waratah2003,9,9,28-May-13,end,17,,2013,2013,5,4,5,994.7,2398.8,,3.02,,,1114.7,2940.3,4055,,
BAER,801,BAER_801,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,6,5,6,,,,,,,,,,,
BAER,801,BAER_801,Waratah2003,9,9,28-May-13,end,17,,2013,2013,6,5,6,120,541.5,,1.6,,,120,541.5,661.5,,
BAER,801,BAER_801,Waratah2003,9,9,28-May-13,end,17,,2013,2013,shed,,,2268.4,58.8,,,,,,,,,
BAER,802,BAER_802,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,1,0,1,,,,18.51,18.56,18.54,,,,1040,
BAER,802,BAER_802,Waratah2003,9,9,24-May-13,end,17,,2013,2013,1,0,1,131660,89290,,24.16,23.81,24.22,172722.1,128027.5,300749.6,1100,
BAER,802,BAER_802,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,2,1,2,,,,8.24,,,,,,,
BAER,802,BAER_802,Waratah2003,9,9,24-May-13,end,17,,2013,2013,2,1,2,32020,25496.5,,13.44,,,41062.1,38737.5,79799.6,,
BAER,802,BAER_802,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,3,2,3,,,,4.35,,,,,,,
BAER,802,BAER_802,Waratah2003,9,9,24-May-13,end,17,,2013,2013,3,2,3,6040,5282.7,,6.93,,,9042.1,13241,22283.1,,
BAER,802,BAER_802,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,4,3,4,,,,2.27,,,,,,,
BAER,802,BAER_802,Waratah2003,9,9,24-May-13,end,17,,2013,2013,4,3,4,2479.6,5859.3,,4.42,,,3002.1,7958.3,10960.4,,
BAER,802,BAER_802,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,5,4,5,,,,,,,,,,,
BAER,802,BAER_802,Waratah2003,9,9,24-May-13,end,17,,2013,2013,5,4,5,522.5,2099,,3.09,,,522.5,2099,2621.5,,
BAER,802,BAER_802,Waratah2003,9,9,24-May-13,end,17,,2013,2013,shed,,,2140,,,,,,,,,,
BAER,803,BAER_803,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,1,0,1,,,,19.67,19.28,19.01,,,,875,
BAER,803,BAER_803,Waratah2003,9,9,28-May-13,end,17,,2013,2013,1,0,1,124420,71610,,23.93,23.36,24.32,151900,99770,251670,990,
BAER,803,BAER_803,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,2,1,2,,,,9.37,,,,,,,
BAER,803,BAER_803,Waratah2003,9,9,28-May-13,end,17,,2013,2013,2,1,2,15700,9899.4,,13.14,,,27480,28160,55640,,
BAER,803,BAER_803,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,3,2,3,,,,4.21,,,,,,,
BAER,803,BAER_803,Waratah2003,9,9,28-May-13,end,17,,2013,2013,3,2,3,10340,14857.8,,6.86,,,11780,18260.6,30040.6,,
BAER,803,BAER_803,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,4,3,4,,,,1.89,,,,,,,
BAER,803,BAER_803,Waratah2003,9,9,28-May-13,end,17,,2013,2013,4,3,4,1089.5,2256.9,,3.13,,,1440,3402.8,4842.8,,
BAER,803,BAER_803,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,5,4,5,,,,,,,,,,,
BAER,803,BAER_803,Waratah2003,9,9,28-May-13,end,17,,2013,2013,5,4,5,270.9,818.5,,2.04,,,350.5,1145.9,1496.4,,
BAER,803,BAER_803,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,6,5,6,,,,,,,,,,,
BAER,803,BAER_803,Waratah2003,9,9,28-May-13,end,17,,2013,2013,6,5,6,79.6,327.4,,1.33,,,79.6,327.4,407,,
BAER,803,BAER_803,Waratah2003,9,9,28-May-13,end,17,,2013,2013,shed,,,1918.8,,,,,,,,,,
BAER,804,BAER_804,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,1,0,1,,,,18.53,,,,,,1145,
BAER,804,BAER_804,Waratah2003,9,9,28-May-13,end,17,,2013,2013,1,0,1,56680,1047.1,,20.66,20.92,20.45,125452.9,106679.7,232132.6,1230,
BAER,804,BAER_804,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,2,1,2,,,,8.55,,,,,,,
BAER,804,BAER_804,Waratah2003,9,9,28-May-13,end,17,,2013,2013,2,1,2,51420,78150,,12.52,,,68772.9,105632.6,174405.5,,
BAER,804,BAER_804,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,3,2,3,,,,6.25,,,,,,,
BAER,804,BAER_804,Waratah2003,9,9,28-May-13,end,17,,2013,2013,3,2,3,12570,13740,,8,,,17352.9,27482.6,44835.5,,
BAER,804,BAER_804,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,4,3,4,,,,3.46,,,,,,,
BAER,804,BAER_804,Waratah2003,9,9,28-May-13,end,17,,2013,2013,4,3,4,4330,11930,,5.3,,,4782.9,13742.6,18525.5,,
BAER,804,BAER_804,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,5,4,5,,,,1.39,,,,,,,
BAER,804,BAER_804,Waratah2003,9,9,28-May-13,end,17,,2013,2013,5,4,5,405.5,1505.7,,2.35,,,452.9,1812.6,2265.5,,
BAER,804,BAER_804,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,6,5,6,,,,,,,,,,,
BAER,804,BAER_804,Waratah2003,9,9,28-May-13,end,17,,2013,2013,6,5,6,47.4,306.9,,1.25,,,47.4,306.9,354.3,,
BAER,804,BAER_804,Waratah2003,9,9,28-May-13,end,17,,2013,2013,shed,,,1174.5,,,,,,,,,,
BAER,805,BAER_805,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,1,0,1,,,,16.55,16.31,16.45,,,,960,
BAER,805,BAER_805,Waratah2003,9,9,17-May-13,end,17,,2013,2013,1,0,1,86300,31420,,21.07,20.7,20.61,155677.2,117637.5,273314.7,1070,
BAER,805,BAER_805,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,2,1,2,,,,10.1,,,,,,,
BAER,805,BAER_805,Waratah2003,9,9,17-May-13,end,17,,2013,2013,2,1,2,59110,71030,,13.18,,,69377.2,86217.5,155594.7,,
BAER,805,BAER_805,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,3,2,3,,,,4.87,,,,,,,
BAER,805,BAER_805,Waratah2003,9,9,17-May-13,end,17,,2013,2013,3,2,3,8600,11837.4,,6.58,,,10267.2,15187.5,25454.7,,
BAER,805,BAER_805,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,4,3,4,,,,2.35,,,,,,,
BAER,805,BAER_805,Waratah2003,9,9,17-May-13,end,17,,2013,2013,4,3,4,1480.4,2675.3,,3.78,,,1667.2,3350.1,5017.3,,
BAER,805,BAER_805,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,5,4,5,,,,,,,,,,,
BAER,805,BAER_805,Waratah2003,9,9,17-May-13,end,17,,2013,2013,5,4,5,134.1,425.8,,1.83,,,186.8,674.8,861.6,,
BAER,805,BAER_805,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,6,5,6,,,,,,,,,,,
BAER,805,BAER_805,Waratah2003,9,9,17-May-13,end,17,,2013,2013,6,5,6,52.7,249,,1.15,,,52.7,249,301.7,,
BAER,805,BAER_805,Waratah2003,9,9,17-May-13,end,17,,2013,2013,shed,,,947.2,,,,,,,,,,
BAER,806,BAER_806,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,1,0,1,,,,16.68,16.93,16.87,,,,900,
BAER,806,BAER_806,Waratah2003,9,9,28-May-13,end,17,,2013,2013,1,0,1,64460,14480,,22.39,23.17,23.26,95659.9,91530.9,187190.8,980,
BAER,806,BAER_806,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,2,1,2,,,,10.41,,,,,,,
BAER,806,BAER_806,Waratah2003,9,9,28-May-13,end,17,,2013,2013,2,1,2,42700,38060,,13.99,,,31199.9,77050.9,108250.8,,
BAER,806,BAER_806,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,3,2,3,,,,6.56,,,,,,,
BAER,806,BAER_806,Waratah2003,9,9,28-May-13,end,17,,2013,2013,3,2,3,24350,30390,,9.49,,,26929.9,38990.9,65920.8,,
BAER,806,BAER_806,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,4,3,4,,,,2.5,,,,,,,
BAER,806,BAER_806,Waratah2003,9,9,28-May-13,end,17,,2013,2013,4,3,4,2170,7000,,3.59,,,2579.9,8600.9,11180.8,,
BAER,806,BAER_806,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,5,4,5,,,,1.49,,,,,,,
BAER,806,BAER_806,Waratah2003,9,9,28-May-13,end,17,,2013,2013,5,4,5,308.6,1047.7,,2.17,,,409.9,1600.9,2010.8,,
BAER,806,BAER_806,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,6,5,6,,,,,,,,,,,
BAER,806,BAER_806,Waratah2003,9,9,28-May-13,end,17,,2013,2013,6,5,6,101.3,553.2,,1.45,,,101.3,553.2,654.5,,
BAER,806,BAER_806,Waratah2003,9,9,28-May-13,end,17,,2013,2013,shed,,,5301.5,,,,,,,,,,
BAER,807,BAER_807,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,1,0,1,,,,11.17,10.98,10.82,,,,655,
BAER,807,BAER_807,Waratah2003,9,9,17-May-13,end,17,,2013,2013,1,0,1,19630,12853.1,,11.89,11.74,11.69,24800.8,21273.5,46074.3,670,
BAER,807,BAER_807,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,2,1,2,,,,5.06,,,,,,,
BAER,807,BAER_807,Waratah2003,9,9,17-May-13,end,17,,2013,2013,2,1,2,3606.8,4397.8,,5.99,,,5170.8,8420.4,13591.2,,
BAER,807,BAER_807,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,3,2,3,,,,3.06,,,,,,,
BAER,807,BAER_807,Waratah2003,9,9,17-May-13,end,17,,2013,2013,3,2,3,1526.5,3755.6,,3.48,,,1564,4022.6,5586.6,,
BAER,807,BAER_807,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,4,3,4,,,,,,,,,,,
BAER,807,BAER_807,Waratah2003,9,9,17-May-13,end,17,,2013,2013,4,3,4,37.5,267,,1.2,1.255555556,1.388888889,37.5,267,304.5,,
BAER,807,BAER_807,Waratah2003,9,9,17-May-13,end,17,,2013,2013,shed,,,811.6,,,,,,,,,,
BAER,901,BAER_901,Basin1981,32,32,14-Jun-12,start,3,1,2012,2012,1,0,1,,,,54.55,53.84,54.18,,,,2720,
BAER,901,BAER_901,Basin1981,32,32,21-Jun-13,end,18,,2013,2013,1,0,1,974910,42840,,60.82,61.26,60.54,2081500,595277.9,2676777.9,2790,
BAER,901,BAER_901,Basin1981,32,32,14-Jun-12,start,3,1,2012,2012,2,1,2,,,,29.44,,,,,,,
BAER,901,BAER_901,Basin1981,32,32,21-Jun-13,end,18,,2013,2013,2,1,2,785180,351390,,34.12,,,1106590,552437.9,1659027.9,,leaves and branches in two bags
BAER,901,BAER_901,Basin1981,32,32,14-Jun-12,start,3,1,2012,2012,3,2,3,,,,18.68,,,,,,,
BAER,901,BAER_901,Basin1981,32,32,21-Jun-13,end,18,,2013,2013,3,2,3,254430,142240,,21.9,,,321410,201047.9,522457.9,,
BAER,901,BAER_901,Basin1981,32,32,14-Jun-12,start,3,1,2012,2012,4,3,4,,,,8.86,,,,,,,
BAER,901,BAER_901,Basin1981,32,32,21-Jun-13,end,18,,2013,2013,4,3,4,58980,46630,,12.41,,,66980,58807.9,125787.9,,
BAER,901,BAER_901,Basin1981,32,32,14-Jun-12,start,3,1,2012,2012,5,4,5,,,,4.31,,,,,,,
BAER,901,BAER_901,Basin1981,32,32,21-Jun-13,end,18,,2013,2013,5,4,5,5780,8201.2,,6.16,,,8000,12177.9,20177.9,,
BAER,901,BAER_901,Basin1981,32,32,14-Jun-12,start,3,1,2012,2012,6,5,6,,,,2.33,,,,,,,
BAER,901,BAER_901,Basin1981,32,32,21-Jun-13,end,18,,2013,2013,6,5,6,2220,3976.7,,3.66,,,2220,3976.7,6196.7,,
BAER,901,BAER_901,Basin1981,32,32,21-Jun-13,end,18,,2013,2013,shed,,,96790,,,,,,,,,,
BAER,902,BAER_902,Basin1981,32,32,14-Jun-12,start,3,1,2012,2012,1,0,1,,,,42.84,43.45,42.5,,,,2230,
BAER,902,BAER_902,Basin1981,32,32,21-Jun-13,end,18,,2013,2013,1,0,1,731520,92450,,49.53,49.15,50.51,1108649.3,295278,1403927.3,2250,
BAER,902,BAER_902,Basin1981,32,32,14-Jun-12,start,3,1,2012,2012,2,1,2,,,,20.5,,,,,,,
BAER,902,BAER_902,Basin1981,32,32,21-Jun-13,end,18,,2013,2013,2,1,2,302810,134710,,24.11,,,377129.3,202828,579957.3,,
BAER,902,BAER_902,Basin1981,32,32,14-Jun-12,start,3,1,2012,2012,3,2,3,,,,9.78,,,,,,,
BAER,902,BAER_902,Basin1981,32,32,21-Jun-13,end,18,,2013,2013,3,2,3,69360,60900,,12.6,,,74319.3,68118,142437.3,,
BAER,902,BAER_902,Basin1981,32,32,14-Jun-12,start,3,1,2012,2012,4,3,4,,,,3.18,,,,,,,
BAER,902,BAER_902,Basin1981,32,32,21-Jun-13,end,18,,2013,2013,4,3,4,3840,5076,,5.14,,,4959.3,7218,12177.3,,
BAER,902,BAER_902,Basin1981,32,32,14-Jun-12,start,3,1,2012,2012,5,4,5,,,,1.55,,,,,,,
BAER,902,BAER_902,Basin1981,32,32,21-Jun-13,end,18,,2013,2013,5,4,5,1119.3,2142,,2.98,,,1119.3,2142,3261.3,,
BAER,902,BAER_902,Basin1981,32,32,21-Jun-13,end,18,,2013,2013,shed,,,81040,,,,,,,,,,
BAER,903,BAER_903,Basin1981,32,32,14-Jun-12,start,3,1,2012,2012,1,0,1,,,,24.33,24.06,23.4,,,,2150,
BAER,903,BAER_903,Basin1981,32,32,11-Jun-13,end,18,,2013,2013,1,0,1,179220,3781.8,,25.27,25.44,25.16,393178.2,102546.8,495725,2090,new height smaller
BAER,903,BAER_903,Basin1981,32,32,14-Jun-12,start,3,1,2012,2012,2,1,2,,,,16.35,,,,,,,
BAER,903,BAER_903,Basin1981,32,32,11-Jun-13,end,18,,2013,2013,2,1,2,133860,42430,,17.35,,,213958.2,98765,312723.2,,
BAER,903,BAER_903,Basin1981,32,32,14-Jun-12,start,3,1,2012,2012,3,2,3,,,,9.83,,,,,,,
BAER,903,BAER_903,Basin1981,32,32,11-Jun-13,end,18,,2013,2013,3,2,3,64170,48130,,11.13,,,80098.2,56335,136433.2,,
BAER,903,BAER_903,Basin1981,32,32,14-Jun-12,start,3,1,2012,2012,4,3,4,,,,6.01,,,,,,,
BAER,903,BAER_903,Basin1981,32,32,11-Jun-13,end,18,,2013,2013,4,3,4,12820,6479.5,,7.29,,,15928.2,8205,24133.2,,
BAER,903,BAER_903,Basin1981,32,32,14-Jun-12,start,3,1,2012,2012,5,4,5,,,,3.36,,,,,,,
BAER,903,BAER_903,Basin1981,32,32,11-Jun-13,end,18,,2013,2013,5,4,5,2340,936.5,,4.07,,,3108.2,1725.5,4833.7,,
BAER,903,BAER_903,Basin1981,32,32,14-Jun-12,start,3,1,2012,2012,6,5,6,,,,2.27,,,,,,,
BAER,903,BAER_903,Basin1981,32,32,11-Jun-13,end,18,,2013,2013,6,5,6,768.2,789,,3.18,,,768.2,789,1557.2,,
BAER,903,BAER_903,Basin1981,32,32,11-Jun-13,end,18,,2013,2013,shed,,,15750,,,,,,,,,,
BAER,904,BAER_904,Basin1981,32,32,14-Jun-12,start,3,1,2012,2012,1,0,1,,,,27.89,27.72,27.55,,,,1600,
BAER,904,BAER_904,Basin1981,32,32,11-Jun-13,end,18,,2013,2013,1,0,1,165730,2750,,28.82,28.82,28.46,251609.2,48330.1,299939.3,1735,
BAER,904,BAER_904,Basin1981,32,32,14-Jun-12,start,3,1,2012,2012,2,1,2,,,,9.35,,,,,,,
BAER,904,BAER_904,Basin1981,32,32,11-Jun-13,end,18,,2013,2013,2,1,2,66210,53120,,11.62,,,85879.2,45580.1,131459.3,,1 of 2 bags marked as BAER 906 3x; one is BAER 904 2x; used plots to make choice
