"site","species","individual","start_end","age","aborted_ovule_count","accessory_costs","accessory_costs_using_seedweight","accessory_inv","all_leaf_and_repro_inv","all_leaf_inv","choosiness","cone_count","count_per_length","diameter","diameter_0","discarded_costs","discarded_inv","embryo_endo_costs","embryo_endo_inv","embryo_endo_size","flower_inv","fruit_costs","fruit_inv","gross_inv","growth_height","growth_inv","growth_leaf","growth_leaf_area","growth_leaf_neg","growth_leaf_pos","growth_leaf_prop_no_accessory","growth_shoot_length","growth_stem","growth_stem_area","growth_stem_diameter","height","height_0","inflorescence_count","leaf_area","leaf_area_0","leaf_inv_gross","leaf_replacement","leaf_repro_inv","leaf_shed","leaf_size","leaf_weight","leaf_weight_0","lifespan","LMA","lvs_end","lvs_end_count","lvs_end_length","mature","maturity","ovule_count","ovule_per_ovary","pack_disp_success_inv","packaging_dispersal_costs","packaging_dispersal_costs_temp","pollen_attract_costs","pollen_set","postpollen_aborted_costs","postpollen_aborted_count","postpollen_aborted_inv","postpollen_all_costs","postpollen_all_inv","postpollen_count","postpollen_temp_inv","prepollen_all_costs","prepollen_all_inv","prepollen_costs_from_pack_disp_tissues","prepollen_costs_from_seed_tissues","prepollen_count","prepollen_count_aborted_preflowering","prepollen_count_reach_flowering","prepollen_discarded_costs","prepollen_discarded_inv","prepollen_inv_aborted_preflowering","prepollen_inv_from_aborted_dispersal","prepollen_inv_from_pack_disp_tissues","prepollen_partial_costs","prepollen_success_inv","prepollen_temp_inv","prop_accessory_vs_embryo_endo","prop_accessory_vs_propagule","prop_discarded_vs_all_repro","prop_embryo_endo_vs_all_repro","prop_embryo_endo_vs_success","prop_endo","prop_leaf_expand","prop_leaf_loss","prop_leaf_replacement","prop_pack_disp_vs_all_repro","prop_pack_disp_vs_success","prop_pollen_attract_vs_all_repro","prop_pollen_attract_vs_success","prop_postpollen_all_vs_all_repro","prop_postpollen_discarded","prop_postpollen_discarded_vs_all_repro","prop_postpollen_success","prop_prepollen_all_vs_all_repro","prop_prepollen_discarded","prop_prepollen_discarded_vs_all_repro","prop_prepollen_success","prop_propagule_vs_all_repro","prop_provisioning_vs_success","prop_repro","prop_success","prop_surplus","propagule_costs","propagule_costs_temp","propagule_inv","provisioning_costs","RA","RA_max_1","replace_leaf_prop_no_accessory","repro_and_leaf_growth_prop_surplus","repro_costs","repro_inv","repro_prop_all_leaf","reproducing","scaled_ovule_count","scaled_pollen_attract_costs","scaled_provisioning_costs","scaled_reach_flowering_count","scaled_repro_inv","scaled_seed_count","seed_coat_costs","seed_count","seed_prop_all","seed_prop_all_acc","seed_prop_surplus","seed_prop_veg","seed_size","seed_size_source","seedset","shoot_leaf_count","shoot_leaf_count_new","shoot_leaf_count_new_and_shed_count","shoot_leaf_count_start","shoot_length_start","stem_area","stem_weight","stem_weight_0","stop_at_flower_count","success_costs","success_inv","surplus_inv","total_inv","total_weight","total_weight_0","wood_density","zygote_set"
"Wilunga2012","PEPU","PEPU_313","end",1.4,0,0,0,0,1329.32756760123,1329.32756760123,0,0,1,2.18333333333333,1.09,0,0,0,0,2.21,0,0,0,1528.03558053224,86,1319.7934184,1121.08540546899,71.5586429022761,0,1121.08540546899,0.733677552899978,84,198.708012931011,2.81081785375183,1.09333333333333,117,31,0,99.8042553191489,28.2456124168728,1329.32756760123,208.242162132239,1121.08540546899,208.242162132239,0.94607837962963,1563.6,442.514594531008,40,0.0156666666666667,9,9,0,FALSE,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.4045,0.733677552899978,0.470588235294118,0.869958517024978,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.843347744222283,0,0,0,0,0,0,0.869958517024978,0.843347744222283,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henery",0,49,40,0,17,31,3.74394941168434,231.4,32.6919870689888,0,0,0,1121.08540546899,1319.7934184,1795,475.206581599997,0.6575,0
"Wilunga2012","PEPU","PEPU_315","end",1.4,0,0,0,0,312.2,312.2,0,0,1,1.23666666666667,0.92,0,0,0,0,2.21,0,0,0,346.745234935081,45,258.389481281601,223.84424634652,14.287930617863,0,223.84424634652,0.645558247940825,43,34.5452349350809,0.536383312369157,0.316666666666667,65,20,0,19.9276595744681,5.63972895660508,312.2,88.3557536534795,223.84424634652,88.3557536534795,0.94607837962963,312.2,88.3557536534795,40,0.0156666666666667,0,0,0,FALSE,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.4045,0.645558247940825,1,0.90037286325925,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.716989898611533,0,0,0,0,0,0,0.90037286325925,0.716989898611533,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henery",0,29,29,6,9,20,1.20114431786876,64.5,29.9547650649191,0,0,0,223.84424634652,258.389481281601,376.7,118.310518718399,0.6575,0
"Basin2007","PEPU","PEPU_401","end",5,63,192.261021832465,188.545643196101,2307.13226198958,4064.93589516754,1727.51908590524,6.25,1,1,4.14333333333333,2.84333333333333,71.705816022188,860.469792266256,2.52371227272727,30.2845472727273,2.21,666.743813043478,6.23909090909091,74.8690909090909,5301.502968878,82,2277.7878780717,1041.22080436124,35.904165667629,0,1041.22080436124,0.357839912462748,74,1236.56707371045,7.13350971875122,1.3,325,243,0,110.541379310345,74.6372136427158,1727.51908590524,686.298281543996,3378.63761362355,686.298281543996,3.51854083333333,3205.7,2164.47919563876,40,0.029,28,28,0,TRUE,7,75,1,1339.98345963636,111.66528830303,111.010841666667,8.88991750724638,1,25.0337491091446,63,300.404989309735,139.222749684902,1670.67299621883,75,1900.24289621883,55.5619844202899,666.743813043478,3.060932,0,0,0,75,46.6720669130435,560.064802956522,0,192.838716,229.5699,5.82898550724638,106.679010086957,437.173913043478,0.987043582833528,0.967969302431465,0.368128520705652,0.0129564171664724,0.0205048298444197,0.4045,0.63729807065233,0.317073170731707,0.766751602145729,0.573275358646568,0.907265761206348,0.045639703481308,0.0722294089492325,0.714751853241825,0.179810764877167,0.128520077428785,0.820189235122833,0.285248146758175,0.84,0.239608443276867,0.16,0.032030697568535,0.927770591050768,0.440897010335352,0.631871479294348,0.831166271930665,6.23909090909091,6.23909090909091,74.8690909090909,114.189000575758,0.506460052720332,0.691822289504276,0.587036077107692,0.831166271930665,194.784734105192,2337.4168092623,0.575019353205806,TRUE,1.00486066319438,0.119108378694332,1.52992046464079,1.00486066319438,31.3170427348935,0.160777706111101,3.71537863636364,12,0.0101138269897775,0.00571244559335532,0.00896353818788144,0.00571244559335532,6.23909090909091,"Henery",0.16,44,16,0,41,45,13.4830960773229,1735.8,499.232926289545,0,123.078918083004,1476.94701699605,3378.63761362355,4615.204687334,4941.5,2663.7121219283,0.6575,0.16
"Basin2007","PEPU","PEPU_403","end",5,0,0,0,0,1137.36826269356,1137.36826269356,0,0,1,3.18,1.83666666666667,0,0,0,0,2.21,0,0,0,1760.72068790574,35,1203.80777021451,580.455345002332,20.0157015518046,0,580.455345002332,0.329669179779301,35,623.352425212178,5.2928418563667,1.34333333333333,228,193,0,61.6241379310345,41.6084363792299,1137.36826269356,556.912917691231,580.455345002332,556.912917691231,3.51854083333333,1787.1,1206.64465499767,40,0.029,21,21,0,FALSE,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.4045,0.329669179779301,0.461538461538462,0.645967455545937,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.510349518306123,0,0,0,0,0,0,0.645967455545937,0.510349518306123,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henery",0,38,17,0,39,29,7.94226038754036,759.9,136.547574787822,0,0,0,580.455345002332,1203.80777021451,2547,1343.19222978549,0.6575,0
"Basin2007","PEPU","PEPU_404","end",5,0,0,0,0,1583.41505388836,1583.41505388836,0,0,1,3.83666666666667,2.83333333333333,0,0,0,0,2.21,0,0,0,2339.57060275411,47,1608.0811962311,851.92564736535,29.3767464608741,0,851.92564736535,0.364137609851344,47,756.155548865755,5.25606776902718,1.00333333333333,264,217,0,90.4448275862069,61.0680811253328,1583.41505388836,731.489406523008,851.92564736535,731.489406523008,3.51854083333333,2622.9,1770.97435263465,40,0.029,27,27,0,TRUE,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.4045,0.364137609851344,0.41304347826087,0.676797294351528,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.538030534238824,0,0,0,0,0,0,0.676797294351528,0.538030534238824,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henery",0,50,23,0,46,78,11.5610696918567,1196.9,440.744451134245,0,0,0,851.92564736535,1608.0811962311,3819.8,2211.7188037689,0.6575,0
"Basin2007","PEPU","PEPU_405","end",5,59,306.292739029004,302.028959029004,2144.04917320303,4419.73348881672,2255.41077561369,9.42857142857143,1,1,5.64666666666667,3.79333333333333,113.450816378901,794.155714652307,2.89622,20.27354,2.21,605.168943478261,7.16,50.12,7120.34702765483,75,3806.53509006549,1105.92155122737,38.1352259043922,0,1105.92155122737,0.22631183344861,54,2700.61353883811,13.7409073877813,1.85333333333333,465,390,0,117.410344827586,79.275118923194,2255.41077561369,1149.48922438631,3270.24426443041,1149.48922438631,3.51854083333333,3404.9,2298.97844877263,40,0.029,22,22,0,TRUE,7,66,1,1285.70887363636,183.672696233766,182.749157142857,9.16922641633728,1,36.1673365840581,59,253.171356088407,222.736252817824,1559.15376972477,66,1779.60966972477,86.4527062111801,605.168943478261,3.34024090909091,0,0,0,66,77.2834797948428,540.9843585639,0,197.074213636364,220.4559,5.82898550724638,64.184584914361,384.713043478261,0.990632847922204,0.976842640104337,0.36693036108142,0.00936715207779561,0.0147964007463645,0.4045,0.459281584412817,0.5,0.620718831771941,0.594046749956994,0.938359247446701,0.0296557368837907,0.046844351806934,0.72038876652426,0.162377413315107,0.11697486448947,0.837622586684893,0.27961123347574,0.893939393939394,0.24995549659195,0.106060606060606,0.0231573598956628,0.953155648193066,0.303963094045414,0.63306963891858,0.739918882598945,7.16,7.16,50.12,186.568916233766,0.362481034470165,0.661822952109054,0.457304683556644,0.739918882598945,309.188959029004,2164.32271320303,0.489695299202866,TRUE,0.832543689577361,0.115663357442843,2.35343596790469,0.832543689577361,27.301412380093,0.088300088288508,4.26378,7,0.00407402060587335,0.00284726852796068,0.00619939624098114,0.00284726852796068,7.16,"Henery",0.106060606060606,34,12,0,44,177,25.04229826688,3649.2,948.586461161886,0,195.738142650104,1370.16699855072,3270.24426443041,5970.85780326852,7054.1,3247.56490993451,0.6575,0.106060606060606
"Basin2007","PEPU","PEPU_406","end",5,0,0,0,0,2832.0139403221,2832.0139403221,0,0,1,4.58333333333333,3.31,0,0,0,0,2.21,0,0,0,4433.70781439377,65,3114.72343795973,1513.02956388807,52.1734332375195,0,1513.02956388807,0.341256038337959,72,1601.69387407166,7.89391476726011,1.27333333333333,383,318,0,160.631034482759,108.457601245239,2832.0139403221,1318.98437643404,1513.02956388807,1318.98437643404,3.51854083333333,4658.3,3145.27043611193,40,0.029,36,36,0,FALSE,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.4045,0.341256038337959,0.419354838709677,0.638746182400234,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.534259221801705,0,0,0,0,0,0,0.638746182400234,0.534259221801705,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henery",0,56,20,0,62,155,16.4988155852589,2411.7,810.006125928338,0,0,0,1513.02956388807,3114.72343795973,7070,3955.27656204027,0.6575,0
"Basin2007","PEPU","PEPU_407","end",5,0,0,0,0,536.259928534098,536.259928534098,0,0,1,2.74333333333333,2.1,0,0,0,0,2.21,0,0,0,845.107687128984,30,629.85051024046,321.002751645574,11.0690604015715,0,321.002751645574,0.379836506677735,17,308.847758594886,2.44720468403759,0.643333333333333,196,166,0,34.0793103448276,23.0102499432561,536.259928534098,215.257176888525,321.002751645574,215.257176888525,3.51854083333333,988.3,667.297248354426,40,0.029,21,21,0,FALSE,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.4045,0.379836506677735,0.32258064516129,0.634546267536497,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.5985954470308,0,0,0,0,0,0,0.634546267536497,0.5985954470308,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henery",0,27,6,0,31,50,5.91081058462033,545.1,236.252241405114,0,0,0,321.002751645574,629.85051024046,1533.4,903.54948975954,0.6575,0
"Waratah2003","PEPU","PEPU_801","end",9,8,0,0,316.315487192396,14001.7483323238,13685.4328451314,0,1,1,9.46333333333333,8.34,0,316.315487192396,0,0,2.21,0,0,0,21201.5663460485,70,10074.0858936629,2874.26787993821,83.716540192375,0,2874.26787993821,0.137621898791769,190,7199.81801372471,15.7072389563094,1.12333333333333,895,825,0,693.812621359223,610.096081166848,13685.4328451314,10811.1649651932,3190.5833671306,10811.1649651932,4.04059625,23820.9,20946.6321200618,40,0.0343333333333333,15,15,0,TRUE,7,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,316.315487192396,0,0,8,0,8,0,316.315487192396,254.681733975546,0,0,0,0,316.315487192396,1,1,1,0,0,0.4045,0.150488096730894,0.516129032258065,0.660411033024143,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.0149194395371335,0,0.227870355287344,0,0,0,0,0.0304430479245218,0.0991403297751373,0.655267822140057,0.227870355287344,0,316.315487192396,0.022591142169165,TRUE,0.0131126887173238,0,0,0.0131126887173238,0.518468315002814,0,0,0,0,0,0,0,0,"Henery",0,47,32,0,31,185,70.3360794503169,20722.5,13522.6819862753,8,0,0,3190.5833671306,10390.4013808553,44543.4,34469.3141063371,0.6575,0
"Waratah2003","PEPU","PEPU_802","end",9,26,0,0,971.531229022318,7745.54652838999,6774.01529936767,0,1,1,8.77,7.23333333333333,0,971.531229022318,0,0,2.21,0,0,0,16594.7211702968,106,11306.339506956,2457.16486504917,71.5679086907524,0,2457.16486504917,0.157276770895401,137,8849.17464190683,19.3143458279911,1.53666666666667,970,864,0,593.129126213592,521.56121752284,6774.01529936767,4316.8504343185,3428.69609407148,4316.8504343185,4.04059625,20364.1,17906.9351349508,40,0.0343333333333333,85,85,0,TRUE,7,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,971.531229022318,0,0,26,20,6,0,971.531229022318,925.305914109681,0,0,0,0,971.531229022318,1,1,1,0,0,0.4045,0.206613660988084,0.241071428571429,0.466747615033983,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.0585445949378938,0,0.442666773933147,0,0,0,0,0.0791286412696464,0.283352972199018,0.433587207531259,0.442666773933147,0,971.531229022318,0.125430946087708,TRUE,0.0498503322840745,0,0,0.0115039228347864,1.86273671504299,0,0,0,0,0,0,0,0,"Henery",0,113,28,0,112,224,60.4072504015716,18469.2,9620.02535809317,6,0,0,3428.69609407148,12277.8707359783,38833.3,27526.960493044,0.6575,0
"Waratah2003","PEPU","PEPU_803","end",9,169,373.415233748852,370.13437904297,6348.05897373048,16227.73776206,9841.79331832947,10.9411764705882,4,1,9.37666666666667,7.74,159.098681771017,2704.67759010729,2.22855705882353,37.88547,2.21,1685.37720434783,5.50941176470588,93.66,27861.4152990099,105,13915.798620554,2282.12108360403,66.4695461243893,0,2282.12108360403,0.107840288541026,127,11633.6775369499,22.0023623155726,1.63666666666667,1050,945,0,550.87572815534,484.406182030951,9841.79331832947,7559.67223472544,8668.06552733451,7559.67223472544,4.04059625,18913.4,16631.278916396,40,0.0343333333333333,42,42,0,TRUE,7,186,1,3489.3415316129,205.255384212524,205.206711764706,9.06116776531089,1,39.0574570481565,169,663.97676981866,246.541398319504,4191.20377143156,186,4792.38967143156,129.102392488172,2194.74067229892,3.23218225806452,0,0,0,186,120.041224722861,2040.70082028863,509.363467951093,546.238801612903,601.1859,5.82898550724638,154.039852010285,1593.55477229892,0.994067366176792,0.985333414528535,0.423536035106391,0.00593263382320758,0.0102914218138553,0.4045,0.311113611218542,0.454545454545455,0.582444846677858,0.546409628577121,0.947864327786673,0.0241217024932806,0.041844250399472,0.656316979949043,0.158421495596209,0.103974717548715,0.841578504403791,0.343683020050957,0.92981409878875,0.319561317557676,0.0701859012112504,0.014666585471465,0.958155749600528,0.229203878381491,0.576463964893609,0.534151195590567,5.50941176470588,5.50941176470588,93.66,207.483941271347,0.314551534984445,0.736720831607996,0.459234655855176,0.534151195590567,375.643790807675,6385.94444373048,0.393520313019887,TRUE,0.383975281281847,0.0187057228033724,0.428326369414687,0.383975281281847,13.1830366345788,0.0350945149558678,3.28085470588235,17,0.0017610208945167,0.00135978268129639,0.00437069492385921,0.00135978268129639,5.50941176470588,"Henery",0.0913978494623656,62,20,0,77,128,69.0536813291216,24379.1,12745.4224630501,0,216.545109036658,3681.26685362319,8668.06552733451,20301.7430642845,43292.5,29376.701379446,0.6575,0.0913978494623656
"Waratah2003","PEPU","PEPU_804","end",9,0,0,0,0,3916.43264851052,3916.43264851052,0,0,1,6.11333333333333,5.54666666666667,0,0,0,0,2.21,0,0,0,6307.42348218382,125,3575.00690466431,1184.01607099101,34.4859049803205,0,1184.01607099101,0.187717865200493,157,2390.9908336733,5.18938746495474,0.566666666666666,735,610,0,285.806796116505,251.320891136184,3916.43264851052,2732.41657751952,1184.01607099101,2732.41657751952,4.04059625,9812.7,8628.683929009,40,0.0343333333333333,41,41,0,TRUE,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.4045,0.187717865200493,0.316666666666667,0.62092432188405,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.302320038987854,0,0,0,0,0,0,0.62092432188405,0.302320038987854,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henery",0,63,22,0,60,280,29.3525633876052,8479.6,6088.6091663267,0,0,0,1184.01607099101,3575.00690466431,18292.3,14717.2930953357,0.6575,0
"Waratah2003","PEPU","PEPU_805","end",9,22,78.9606461536232,75.6884927536232,1974.01615384058,3465.24014816662,1435.65782932604,1.88,1,1,6.84,5.33333333333333,17.7821512463768,444.55378115942,2.2226466,55.566165,2.21,498.32841884058,5.4948,137.37,8675.34658381222,70,5930.17865907575,720.072223430149,20.9729773814607,0,720.072223430149,0.115743940182551,100,5210.1064356456,14.4051098879202,1.50666666666667,765,695,0,173.816504854369,152.843527472908,1435.65782932604,715.585605895889,2749.65454227073,715.585605895889,4.04059625,5967.7,5247.62777656985,40,0.0343333333333333,38,38,0,TRUE,7,47,1,1264.39406478723,50.5757625914894,52.077356,10.602732315757,1,8.45174680851063,22,211.293670212766,61.250156,1531.2539,47,1755.62,19.9331367536232,498.32841884058,4.77374680851064,0,0,0,47,9.33040443786618,233.260110946654,0,105.022429787234,224.3661,5.82898550724638,265.068307893925,273.96231884058,0.972621871759435,0.932316123014673,0.219037078236559,0.0273781282405647,0.0350568861563157,0.4045,0.316950396817743,0.136363636363636,0.399435355658596,0.622982400393364,0.797710599354254,0.130602393129513,0.16723251448943,0.754467500916516,0.137987351550756,0.104106972282587,0.862012648449244,0.245532499083484,0.468085106382979,0.114930105953971,0.531914893617021,0.0676838769853267,0.83276748551057,0.2339482692977,0.780962921763441,0.793496099750983,5.4948,5.4948,137.37,52.7984091914894,0.254980309643905,0.738122657824682,0.222526557958783,0.793496099750983,81.1832927536232,2029.58231884058,0.585697450121714,TRUE,0.307504025699294,0.0693698483086656,0.3454409229128,0.307504025699294,13.2788241176933,0.163565971116646,3.2721534,25,0.00829181094420905,0.00640506571849058,0.0202084167831906,0.00640506571849058,5.4948,"Henery",0.531914893617021,50,12,0,44,218,36.7453243134477,9121.3,3911.1935643544,0,63.4011415072464,1585.02853768116,2749.65454227073,7959.76097791633,15089,9158.82134092425,0.6575,0.531914893617021
"Waratah2003","PEPU","PEPU_806","end",9,0,0,0,0,1981.55329537897,1981.55329537897,0,0,1,6.41,6.18,0,0,0,0,2.21,0,0,0,3185.31242176239,77,2080.03985567892,876.280729295503,25.5227396882185,0,876.280729295503,0.275100402493853,108,1203.75912638341,2.27427746174999,0.23,740,663,0,211.523300970874,186.000561282655,1981.55329537897,1105.27256608347,876.280729295503,1105.27256608347,4.04059625,7262.3,6386.0192707045,40,0.0343333333333333,43,43,0,TRUE,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.4045,0.275100402493853,0.173076923076923,0.622090719215106,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.442219107272567,0,0,0,0,0,0,0.622090719215106,0.442219107272567,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henery",0,70,27,0,52,305,32.2705182774907,10295.8,9092.04087361659,0,0,0,876.280729295503,2080.03985567892,17558.1,15478.0601443211,0.6575,0
"Waratah2003","PEPU","PEPU_807","end",9,60,0,0,741.953149126371,8990.4525665493,8248.49941742293,0,2,1,9.8,7.70333333333333,0,741.953149126371,0,0,2.21,0,0,0,19729.4973977372,115,12380.3562956434,1641.31146445548,47.805188285111,0,1641.31146445548,0.0864414820034221,110,10739.0448311879,28.8230566724889,2.09666666666667,1060,945,0,396.192233009709,348.387044724598,8248.49941742293,6607.18795296745,2383.26461358185,6607.18795296745,4.04059625,13602.6,11961.2885355445,40,0.0343333333333333,47,47,0,TRUE,7,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,741.953149126371,0,0,60,0,60,0,741.953149126371,279.7,0,0,0,0,741.953149126371,1,1,1,0,0,0.4045,0.120797026175395,0.552380952380952,0.455685838585042,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.0376062873862902,0,0.26508839192915,0,0,0,0,0.0565413544200556,0.311317989994941,0.434416336805977,0.26508839192915,0,741.953149126371,0.082526785346374,TRUE,0.172222247952505,0,0,0.172222247952505,2.12968065363306,0,0,0,0,0,0,0,0,"Henery",0,67,20,0,105,182,75.4296396126909,19289,8549.95516881206,60,0,0,2383.26461358185,13122.3094447698,32891.6,20511.2437043566,0.6575,0
"Basin1981","PEPU","PEPU_901","end",32,41,236.397867768581,232.765317768581,1891.18294214865,10617.23275196,8706.31020981132,6.125,1,1,12.3833333333333,10.3433333333333,73.3963322613349,587.170658090679,2.46745,19.7396,2.21,497.300289855072,6.1,48.8,36033.8547055702,-52,25485.4668670147,68.8449134044222,1.73558605221232,0,68.8449134044222,0.00259453958431356,25,25416.6219536102,36.4129438106979,2.04,1605,1657,0,347.904201680672,346.16861562846,8706.31020981132,8637.4652964069,1979.76745555307,8637.4652964069,4.26572,13800.2,13731.3550865956,40,0.0396666666666667,23,23,0,TRUE,7,49,1,1222.8204,152.85255,153.54,10.1489855072464,1,21.3827815366973,41,171.062252293578,176.702781536697,1413.62225229358,49,1625.30225229358,62.1625362318841,497.300289855072,4.32,0,0,0,49,52.0135507246377,416.108405797101,0,177.12,211.68,5.82898550724638,81.191884057971,285.620289855072,0.989670120287657,0.974462596508423,0.307270778976976,0.0103298797123429,0.0149118579076074,0.4045,0.0549418726286598,0.629032258064516,0.2946460443578,0.639911023617449,0.923753472781799,0.0424883176932323,0.0613346693105937,0.739759054128952,0.121009875174243,0.0895181507991605,0.878990124825757,0.260240945871048,0.836734693877551,0.217752628177816,0.163265306122449,0.0255374034915769,0.938665330689406,0.0530313106317003,0.692729221023024,0.186467368833711,6.1,6.1,48.8,155.32,0.0697508899296599,0.965225757595258,0.255576068278285,0.186467368833711,238.865317768581,1910.92254214865,0.179983107349313,TRUE,0.141549516009826,0.0293180405416625,0.44868307809482,0.141549516009826,5.52020736680424,0.0231101250628287,3.63255,8,0.000578150419415854,0.000547807059813354,0.00997066597121403,0.000547807059813354,6.1,"Henery",0.163265306122449,31,8,0,62,30,120.438408529277,55906.6,30489.9780463898,0,165.468985507246,1323.75188405797,1979.76745555307,27396.3894091633,69706.8,44221.3331329853,0.6575,0.163265306122449
"Basin1981","PEPU","PEPU_902","end",32,0,0,0,0,5531.20717524533,5531.20717524533,0,0,1,10.2166666666667,8.79666666666667,0,0,0,0,2.21,0,0,0,25235.2651192482,90,19791.0626850746,87.0047410717598,2.19339683374184,0,87.0047410717598,0.00344774428406528,142,19704.0579440028,21.2049126536901,1.42,1540,1450,0,439.673949579832,437.48055274609,5531.20717524533,5444.20243417357,87.0047410717598,5444.20243417357,4.26572,17440.4,17353.3952589282,40,0.0396666666666667,35,35,0,TRUE,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.4045,0.00344774428406528,0.313725490196078,0.219185617789544,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0157297924874602,0,0,0,0,0,0,0.219185617789544,0.0157297924874602,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henery",0,72,37,0,51,115,81.9800784615822,49700,29995.9420559972,0,0,0,87.0047410717598,19791.0626850746,67140.4,47349.3373149254,0.6575,0
"Basin1981","PEPU","PEPU_903","end",32,0,0,0,0,5232.82535813683,5232.82535813683,0,0,1,8.3,7.90666666666667,0,0,0,0,2.21,0,0,0,11015.3229759454,130,5834.44833408218,51.95071627365,1.30968192286512,0,51.95071627365,0.00471622270060506,90,5782.49761780853,5.00661658568591,0.393333333333334,1740,1610,0,262.53025210084,261.220570177975,5232.82535813683,5180.87464186318,51.95071627365,5180.87464186318,4.26572,10413.7,10361.7492837264,40,0.0396666666666667,32,32,0,TRUE,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.4045,0.00471622270060506,0.5,0.475049653066367,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.00992785211011653,0,0,0,0,0,0,0.475049653066367,0.00992785211011653,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henery",0,59,27,0,64,60,54.1060794764502,38160.8,32378.3023821915,0,0,0,51.95071627365,5834.44833408218,48574.5,42740.0516659178,0.6575,0
"Basin1981","PEPU","PEPU_904","end",32,0,0,0,0,5987.01281636166,5987.01281636166,0,0,1,12.5833333333333,12.08,0,0,0,0,2.21,0,0,0,14420.8020539677,10,8539.45217643026,105.662938824244,2.66377156699774,0,105.662938824244,0.00732711942295692,97,8433.78923760602,9.74983680730708,0.503333333333334,1730,1720,0,533.962184873949,531.298413306952,5987.01281636166,5881.34987753742,105.662938824244,5881.34987753742,4.26572,21180.5,21074.8370611758,40,0.0396666666666667,31,31,0,TRUE,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.4045,0.00732711942295692,0.27906976744186,0.415165036865229,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0176486909357337,0,0,0,0,0,0,0.415165036865229,0.0176486909357337,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henery",0,61,30,0,43,283,124.360163358508,65674.2,57240.410762394,0,0,0,105.662938824244,8539.45217643026,86854.7,78315.2478235697,0.6575,0
